Movie_ID,Title,Genre,Budget_Millions,IMDB_Rating,User_Review,Box_Office_Millions
tt1002012,Movie Title 2013,Comedy,85.2,4.3,A complete waste of time. Boring and uninspired.,103.13
tt1002013,Movie Title 2014,Action,63.4,6.2,"Good visuals, but weak story. Boring and uninspired.",109.11
tt1002014,Movie Title 2015,Action,194.07,6.2,"Some good moments, but largely forgettable. Worst movie I've seen recently.",317.03
tt1002015,Movie Title 2016,Drama,27.21,7.8,Highly recommend seeing this in theaters. Absolutely loved it!,43.23
tt1002016,Movie Title 2017,Action,210.87,6.8,Started great but fell flat at the end. A complete waste of time.,242.07
tt1002017,Movie Title 2018,Drama,61.47,8.1,highly recommend seeing this in theaters. a thrilling ride from start to finish.,101.93
tt1002018,Movie Title 2019,Comedy,46.9,5.3,"good visuals, but weak story. worst movie i've seen recently.",49.28
tt1002019,Movie Title 2020,Drama,35.03,7.1,Started great but fell flat at the end. Incredible performance by the lead.,46.95
tt1002020,Movie Title 2021,Romance,35.44,9.5,A thrilling ride from start to finish. Absolutely loved it!,59.2
tt1002021,Movie Title 2022,Drama,24.6,9.1,A masterpiece. Absolutely loved it!,43.44
tt1002022,Movie Title 2023,Horror,44.01,8.7,Highly recommend seeing this in theaters. A thrilling ride from start to finish.,101.32
tt1002023,Movie Title 2024,Thriller,10.68,5.4,An average popcorn flick. Don't bother watching this.,16.13
tt1002024,Movie Title 2025,Thriller,47.01,7.9,Great acting and amazing visuals. Great acting and amazing visuals.,93.98
tt1002025,Movie Title 2026,Sci-Fi,93.81,9.6,A thrilling ride from start to finish. A thrilling ride from start to finish.,133.35
tt1002026,Movie Title 2027,Action,203.99,6.0,"Some good moments, but largely forgettable. Worst movie I've seen recently.",301.01
tt1002027,Movie Title 2028,Sci-Fi,214.55,2.3,Worst movie I've seen recently. Terrible movie.,242.38
tt1002028,Movie Title 2029,Sci-Fi,112.89,8.9,Highly recommend seeing this in theaters. A masterpiece.,232.7
tt1002029,Movie Title 2030,Horror,23.49,8.7,Highly recommend seeing this in theaters. A masterpiece.,51.77
tt1002030,Movie Title 2031,Action,192.22,4.0,Boring and uninspired. Terrible movie.,124.51
tt1002031,Movie Title 2032,Horror,15.88,8.0,One of the best movies of the year. A thrilling ride from start to finish.,25.1
tt1002032,Movie Title 2033,Action,125.67,5.9,"It was okay, but could have been better. The plot was gripping and the characters were so well-written.",163.85
tt1002033,Movie Title 2034,Drama,52.85,6.5,"Good visuals, but weak story. A thrilling ride from start to finish.",29.75
tt1002034,Movie Title 2035,Thriller,15.51,8.6,A thrilling ride from start to finish. A masterpiece.,23.14
tt1002035,Movie Title 2036,Horror,39.71,3.9,Worst movie I've seen recently. CGI was awful and acting was wooden.,57.49
tt1002036,Movie Title 2037,Sci-Fi,150.39,8.3,Absolutely loved it! The plot was gripping and the characters were so well-written.,404.39
tt1002037,Movie Title 2038,Thriller,26.89,4.5,"Some good moments, but largely forgettable. The plot made no sense.",24.59
tt1002038,Movie Title 2039,Action,212.55,4.9,"It was okay, but could have been better. One of the best movies of the year.",220.22
tt1002039,Movie Title 2040,Drama,78.95,5.1,"Good visuals, but weak story. The plot was gripping and the characters were so well-written.",66.62
tt1002040,Movie Title 2041,Action,153.68,5.6,"Good visuals, but weak story. A complete waste of time.",116.5
tt1002041,Movie Title 2042,Romance,46.6,8.4,Great acting and amazing visuals. Absolutely loved it!,66.53
tt1002042,Movie Title 2043,Drama,51.07,5.7,"Good visuals, but weak story. Absolutely loved it!",38.84
tt1002043,Movie Title 2044,Drama,55.82,7.0,An average popcorn flick. One of the best movies of the year.,48.89
tt1002044,Movie Title 2045,Sci-Fi,163.15,6.9,Started great but fell flat at the end. Terrible movie.,237.48
tt1002045,Movie Title 2046,Thriller,46.05,5.9,"It was okay, but could have been better. A masterpiece.",37.18
tt1002046,Movie Title 2047,Thriller,45.28,6.3,"Some good moments, but largely forgettable. A thrilling ride from start to finish.",56.08
tt1002047,Movie Title 2048,Thriller,24.91,6.6,"Some good moments, but largely forgettable. I fell asleep halfway through.",25.3
tt1002048,Movie Title 2049,Drama,40.47,10.0,Absolutely loved it! The plot was gripping and the characters were so well-written.,69.77
tt1002049,Movie Title 2050,Sci-Fi,223.76,5.3,"it was okay, but could have been better. don't bother watching this.",451.4
tt1002050,Movie Title 2051,Romance,83.75,3.8,Boring and uninspired. Terrible movie.,74.76
tt1002051,Movie Title 2052,Horror,7.12,7.8,A masterpiece. One of the best movies of the year.,12.5
tt1002052,Movie Title 2053,Romance,24.66,7.0,"Good visuals, but weak story. A complete waste of time.",38.68
tt1002053,Movie Title 2054,Sci-Fi,232.87,7.2,"It was okay, but could have been better. Incredible performance by the lead.",303.72
tt1002054,Movie Title 2055,Comedy,38.86,5.6,Started great but fell flat at the end. The plot was gripping and the characters were so well-written.,44.62
tt1002055,Movie Title 2056,Horror,6.97,5.8,an average popcorn flick. cgi was awful and acting was wooden.,14.16
tt1002056,Movie Title 2057,Thriller,16.53,7.4,An average popcorn flick. A complete waste of time.,15.76
tt1002057,Movie Title 2058,Comedy,10.04,5.8,"It was okay, but could have been better. A masterpiece.",5.6
tt1002058,Movie Title 2059,Sci-Fi,146.97,4.4,I fell asleep halfway through. I fell asleep halfway through.,49.43
tt1002059,Movie Title 2060,Sci-Fi,242.78,6.3,Started great but fell flat at the end. Incredible performance by the lead.,310.29
tt1002060,Movie Title 2061,Horror,24.36,5.9,Started great but fell flat at the end. A masterpiece.,37.62
tt1002061,Movie Title 2062,Horror,9.26,7.4,"Some good moments, but largely forgettable. Great acting and amazing visuals.",20.17
tt1002062,Movie Title 2063,Sci-Fi,164.06,4.6,"It was okay, but could have been better. Highly recommend seeing this in theaters.",194.83
tt1002063,Movie Title 2064,Drama,55.37,3.8,CGI was awful and acting was wooden. Boring and uninspired.,52.75
tt1002064,Movie Title 2065,Thriller,47.68,7.2,Started great but fell flat at the end. The plot made no sense.,86.99
tt1002065,Movie Title 2066,Thriller,8.51,6.5,An average popcorn flick. Terrible movie.,6.86
tt1002066,Movie Title 2067,Drama,24.46,3.1,Worst movie I've seen recently. Boring and uninspired.,12.59
tt1002067,Movie Title 2068,Horror,33.77,6.2,Started great but fell flat at the end. Absolutely loved it!,24.32
tt1002068,Movie Title 2069,Comedy,34.72,7.9,absolutely loved it! a thrilling ride from start to finish.,43.47
tt1002069,Movie Title 2070,Action,56.24,6.5,"Good visuals, but weak story. Worst movie I've seen recently.",88.14
tt1002070,Movie Title 2071,Romance,37.3,5.6,An average popcorn flick. I fell asleep halfway through.,38.46
tt1002071,Movie Title 2072,Thriller,49.52,6.7,"It was okay, but could have been better. Absolutely loved it!",58.07
tt1002072,Movie Title 2073,Thriller,24.92,4.2,Don't bother watching this. A complete waste of time.,56.06
tt1002073,Movie Title 2074,Thriller,36.63,7.5,Incredible performance by the lead. The plot was gripping and the characters were so well-written.,39.97
tt1002074,Movie Title 2075,Thriller,13.51,4.4,Terrible movie. A complete waste of time.,14.31
tt1002075,Movie Title 2076,Comedy,87.55,6.5,An average popcorn flick. Absolutely loved it!,145.13
tt1002076,Movie Title 2077,Action,120.46,7.8,Highly recommend seeing this in theaters. The plot was gripping and the characters were so well-written.,110.52
tt1002077,Movie Title 2078,Thriller,29.01,6.3,"Some good moments, but largely forgettable. A complete waste of time.",45.09
tt1002078,Movie Title 2079,Comedy,72.45,10.0,One of the best movies of the year. A thrilling ride from start to finish.,58.29
tt1002079,Movie Title 2080,Action,103.55,4.1,I fell asleep halfway through. Don't bother watching this.,10.36
tt1002080,Movie Title 2081,Romance,73.6,6.2,"some good moments, but largely forgettable. incredible performance by the lead.",108.2
tt1002081,Movie Title 2082,Thriller,6.9,10.0,Incredible performance by the lead. A masterpiece.,12.91
tt1002082,Movie Title 2083,Horror,12.58,7.1,"Some good moments, but largely forgettable. Don't bother watching this.",22.16
tt1002083,Movie Title 2084,Comedy,50.85,8.3,Great acting and amazing visuals. A masterpiece.,87.53
tt1002084,Movie Title 2085,Romance,53.21,6.3,"It was okay, but could have been better. Highly recommend seeing this in theaters.",5.32
tt1002085,Movie Title 2086,Horror,31.06,8.2,One of the best movies of the year. Highly recommend seeing this in theaters.,73.05
tt1002086,Movie Title 2087,Romance,18.95,5.1,"It was okay, but could have been better. Terrible movie.",21.73
tt1002087,Movie Title 2088,Sci-Fi,65.74,2.8,Terrible movie. CGI was awful and acting was wooden.,59.92
tt1002088,Movie Title 2089,Romance,62.99,6.3,"It was okay, but could have been better. The plot made no sense.",52.67
tt1002089,Movie Title 2090,Sci-Fi,84.96,6.6,Started great but fell flat at the end. One of the best movies of the year.,122.71
tt1002090,Movie Title 2091,Sci-Fi,187.49,5.5,An average popcorn flick. Boring and uninspired.,180.99
tt1002091,Movie Title 2092,Action,245.17,5.6,"Good visuals, but weak story. A masterpiece.",69.56
tt1002092,Movie Title 2093,Sci-Fi,179.97,3.9,don't bother watching this. worst movie i've seen recently.,164.89
tt1002093,Movie Title 2094,Comedy,15.54,4.8,Started great but fell flat at the end. Great acting and amazing visuals.,21.44
tt1002094,Movie Title 2095,Thriller,7.95,7.5,Absolutely loved it! One of the best movies of the year.,18.98
tt1002095,Movie Title 2096,Sci-Fi,130.9,4.7,"It was okay, but could have been better. A thrilling ride from start to finish.",83.26
tt1002096,Movie Title 2097,Drama,70.27,4.3,I fell asleep halfway through. A complete waste of time.,126.19
tt1002097,Movie Title 2098,Action,139.34,7.6,Absolutely loved it! A thrilling ride from start to finish.,173.3
tt1002098,Movie Title 2099,Action,147.05,3.7,Worst movie I've seen recently. I fell asleep halfway through.,139.27
tt1002099,Movie Title 2100,Sci-Fi,86.36,6.9,"Good visuals, but weak story. The plot made no sense.",98.27
tt1002100,Movie Title 2101,Thriller,13.83,5.1,Started great but fell flat at the end. A thrilling ride from start to finish.,25.09
tt1002101,Movie Title 2102,Thriller,23.71,3.2,Don't bother watching this. A complete waste of time.,8.86
tt1002102,Movie Title 2103,Horror,9.53,8.1,A masterpiece. A masterpiece.,9.49
tt1002103,Movie Title 2104,Action,183.16,6.0,An average popcorn flick. The plot made no sense.,55.42
tt1002104,Movie Title 2105,Romance,27.41,6.3,"it was okay, but could have been better. highly recommend seeing this in theaters.",37.31
tt1002105,Movie Title 2106,Thriller,15.24,5.5,An average popcorn flick. A masterpiece.,13.88
tt1002106,Movie Title 2107,Romance,67.53,4.5,CGI was awful and acting was wooden. A complete waste of time.,101.7
tt1002107,Movie Title 2108,Action,191.59,4.1,Terrible movie. I fell asleep halfway through.,192.56
tt1002108,Movie Title 2109,Sci-Fi,180.17,6.6,"It was okay, but could have been better. Worst movie I've seen recently.",147.93
tt1002109,Movie Title 2110,Horror,24.67,7.5,Absolutely loved it! A thrilling ride from start to finish.,18.54
tt1002110,Movie Title 2111,Thriller,44.21,4.4,CGI was awful and acting was wooden. A complete waste of time.,28.36
tt1002111,Movie Title 2112,Romance,33.14,3.1,Terrible movie. Don't bother watching this.,14.74
tt1002112,Movie Title 2113,Horror,46.12,4.4,Boring and uninspired. A complete waste of time.,7.34
tt1002113,Movie Title 2114,Horror,22.26,7.2,"It was okay, but could have been better. Incredible performance by the lead.",43.15
tt1002114,Movie Title 2115,Comedy,65.28,8.0,Highly recommend seeing this in theaters. The plot was gripping and the characters were so well-written.,87.47
tt1002115,Movie Title 2116,Romance,13.45,6.6,"Some good moments, but largely forgettable. CGI was awful and acting was wooden.",24.98
tt1002116,Movie Title 2117,Comedy,45.84,9.6,Absolutely loved it! Absolutely loved it!,87.55
tt1002117,Movie Title 2118,Horror,5.57,6.3,An average popcorn flick. Boring and uninspired.,9.95
tt1002118,Movie Title 2119,Horror,20.43,6.2,"Good visuals, but weak story. Highly recommend seeing this in theaters.",14.22
tt1002119,Movie Title 2120,Horror,27.33,9.0,The plot was gripping and the characters were so well-written. Highly recommend seeing this in theaters.,36.92
tt1002120,Movie Title 2121,Action,134.18,6.7,"some good moments, but largely forgettable. highly recommend seeing this in theaters.",210.0
tt1002121,Movie Title 2122,Horror,41.34,6.1,"Some good moments, but largely forgettable. A masterpiece.",32.36
tt1002122,Movie Title 2123,Comedy,40.32,8.1,One of the best movies of the year. One of the best movies of the year.,69.8
tt1002123,Movie Title 2124,Drama,17.05,7.5,"Good visuals, but weak story. Don't bother watching this.",16.1
tt1002124,Movie Title 2125,Sci-Fi,158.58,6.7,"Some good moments, but largely forgettable. The plot made no sense.",129.66
tt1002125,Movie Title 2126,Horror,47.59,3.9,Worst movie I've seen recently. I fell asleep halfway through.,16.37
tt1002126,Movie Title 2127,Comedy,64.6,6.9,"It was okay, but could have been better. CGI was awful and acting was wooden.",59.92
tt1002127,Movie Title 2128,Action,214.12,5.0,An average popcorn flick. A thrilling ride from start to finish.,131.03
tt1002128,Movie Title 2129,Romance,80.83,6.3,"Good visuals, but weak story. A thrilling ride from start to finish.",79.58
tt1002129,Movie Title 2130,Comedy,55.52,9.0,One of the best movies of the year. A thrilling ride from start to finish.,112.32
tt1002130,Movie Title 2131,Thriller,20.97,8.5,The plot was gripping and the characters were so well-written. Incredible performance by the lead.,54.58
tt1002131,Movie Title 2132,Comedy,59.29,4.5,"it was okay, but could have been better. boring and uninspired.",76.44
tt1002132,Movie Title 2133,Drama,17.62,6.1,"It was okay, but could have been better. One of the best movies of the year.",17.8
tt1002133,Movie Title 2134,Sci-Fi,150.04,7.2,"good visuals, but weak story. boring and uninspired.",279.77
tt1002134,Movie Title 2135,Action,207.81,4.9,"Good visuals, but weak story. Incredible performance by the lead.",23.24
tt1002135,Movie Title 2136,Comedy,45.43,6.7,Started great but fell flat at the end. The plot was gripping and the characters were so well-written.,61.5
tt1002136,Movie Title 2137,Horror,12.51,7.6,One of the best movies of the year. Great acting and amazing visuals.,15.6
tt1002137,Movie Title 2138,Comedy,73.35,6.3,started great but fell flat at the end. one of the best movies of the year.,114.75
tt1002138,Movie Title 2139,Romance,69.58,9.8,Great acting and amazing visuals. Incredible performance by the lead.,115.87
tt1002139,Movie Title 2140,Action,139.92,6.6,Started great but fell flat at the end. Incredible performance by the lead.,87.13
tt1002140,Movie Title 2141,Comedy,57.57,7.4,Started great but fell flat at the end. Boring and uninspired.,108.15
tt1002141,Movie Title 2142,Horror,34.87,7.0,"Some good moments, but largely forgettable. Worst movie I've seen recently.",38.54
tt1002142,Movie Title 2143,Action,150.06,6.3,"It was okay, but could have been better. Highly recommend seeing this in theaters.",161.8
tt1002143,Movie Title 2144,Comedy,58.81,7.2,"Good visuals, but weak story. Incredible performance by the lead.",65.56
tt1002144,Movie Title 2145,Romance,10.75,6.9,Started great but fell flat at the end. The plot made no sense.,8.46
tt1002145,Movie Title 2146,Romance,74.29,6.9,"Good visuals, but weak story. A masterpiece.",119.99
tt1002146,Movie Title 2147,Horror,35.23,6.6,"Good visuals, but weak story. A complete waste of time.",28.54
tt1002147,Movie Title 2148,Drama,70.76,8.9,One of the best movies of the year. Absolutely loved it!,105.62
tt1002148,Movie Title 2149,Drama,56.97,7.2,"Good visuals, but weak story. Don't bother watching this.",104.05
tt1002149,Movie Title 2150,Action,228.95,5.0,An average popcorn flick. Great acting and amazing visuals.,288.46
tt1002150,Movie Title 2151,Sci-Fi,166.05,6.1,"Some good moments, but largely forgettable. Boring and uninspired.",254.82
tt1002151,Movie Title 2152,Sci-Fi,184.05,7.2,"Good visuals, but weak story. The plot made no sense.",157.41
tt1002152,Movie Title 2153,Horror,20.14,5.5,An average popcorn flick. Don't bother watching this.,11.82
tt1002153,Movie Title 2154,Horror,13.05,6.2,An average popcorn flick. A masterpiece.,21.59
tt1002154,Movie Title 2155,Comedy,32.08,3.6,Don't bother watching this. Boring and uninspired.,14.55
tt1002155,Movie Title 2156,Drama,77.0,6.4,An average popcorn flick. I fell asleep halfway through.,115.93
tt1002156,Movie Title 2157,Thriller,43.75,4.7,Started great but fell flat at the end. Terrible movie.,46.37
tt1002157,Movie Title 2158,Comedy,72.16,9.8,A masterpiece. Highly recommend seeing this in theaters.,147.97
tt1002158,Movie Title 2159,Drama,90.07,7.9,One of the best movies of the year. Absolutely loved it!,135.5
tt1002159,Movie Title 2160,Horror,38.78,10.0,The plot was gripping and the characters were so well-written. Incredible performance by the lead.,72.23
tt1002160,Movie Title 2161,Sci-Fi,115.12,6.3,An average popcorn flick. Boring and uninspired.,129.05
tt1002161,Movie Title 2162,Drama,66.1,3.6,i fell asleep halfway through. cgi was awful and acting was wooden.,27.55
tt1002162,Movie Title 2163,Sci-Fi,137.66,5.4,"Good visuals, but weak story. Terrible movie.",113.8
tt1002163,Movie Title 2164,Drama,72.02,4.4,A complete waste of time. I fell asleep halfway through.,65.3
tt1002164,Movie Title 2165,Horror,19.38,5.4,"Some good moments, but largely forgettable. Great acting and amazing visuals.",22.53
tt1002165,Movie Title 2166,Comedy,23.27,7.7,a masterpiece. a masterpiece.,45.49
tt1002166,Movie Title 2167,Action,193.27,6.1,"Some good moments, but largely forgettable. Incredible performance by the lead.",433.48
tt1002167,Movie Title 2168,Romance,67.81,6.7,Started great but fell flat at the end. Terrible movie.,76.26
tt1002168,Movie Title 2169,Thriller,40.0,3.1,I fell asleep halfway through. Boring and uninspired.,25.23
tt1002169,Movie Title 2170,Comedy,34.97,8.6,Highly recommend seeing this in theaters. Absolutely loved it!,77.74
tt1002170,Movie Title 2171,Drama,88.39,8.3,The plot was gripping and the characters were so well-written. Incredible performance by the lead.,115.72
tt1002171,Movie Title 2172,Thriller,30.26,6.6,"Some good moments, but largely forgettable. Absolutely loved it!",55.53
tt1002172,Movie Title 2173,Horror,28.29,8.8,Great acting and amazing visuals. Incredible performance by the lead.,56.64
tt1002173,Movie Title 2174,Romance,96.82,6.6,"Good visuals, but weak story. Don't bother watching this.",162.28
tt1002174,Movie Title 2175,Horror,32.67,5.1,"Some good moments, but largely forgettable. CGI was awful and acting was wooden.",32.93
tt1002175,Movie Title 2176,Sci-Fi,203.62,5.2,Started great but fell flat at the end. Great acting and amazing visuals.,325.36
tt1002176,Movie Title 2177,Comedy,37.56,6.0,An average popcorn flick. Worst movie I've seen recently.,55.02
tt1002177,Movie Title 2178,Sci-Fi,168.6,6.8,"Some good moments, but largely forgettable. Absolutely loved it!",266.7
tt1002178,Movie Title 2179,Horror,23.65,4.9,"Good visuals, but weak story. A complete waste of time.",38.54
tt1002179,Movie Title 2180,Action,105.45,4.5,Don't bother watching this. Worst movie I've seen recently.,165.28
tt1002180,Movie Title 2181,Sci-Fi,59.83,6.6,An average popcorn flick. I fell asleep halfway through.,64.52
tt1002181,Movie Title 2182,Romance,78.58,8.3,Highly recommend seeing this in theaters. The plot was gripping and the characters were so well-written.,136.21
tt1002182,Movie Title 2183,Horror,6.5,4.6,"It was okay, but could have been better. Highly recommend seeing this in theaters.",3.79
tt1002183,Movie Title 2184,Drama,50.25,6.9,"Some good moments, but largely forgettable. I fell asleep halfway through.",68.3
tt1002184,Movie Title 2185,Comedy,59.87,7.1,An average popcorn flick. Great acting and amazing visuals.,92.33
tt1002185,Movie Title 2186,Comedy,22.57,6.3,An average popcorn flick. One of the best movies of the year.,18.41
tt1002186,Movie Title 2187,Sci-Fi,236.74,9.0,Highly recommend seeing this in theaters. A masterpiece.,725.53
tt1002187,Movie Title 2188,Comedy,22.7,6.8,"it was okay, but could have been better. don't bother watching this.",22.95
tt1002188,Movie Title 2189,Comedy,92.32,7.4,"It was okay, but could have been better. I fell asleep halfway through.",86.49
tt1002189,Movie Title 2190,Comedy,17.08,4.8,Started great but fell flat at the end. Great acting and amazing visuals.,19.39
tt1002190,Movie Title 2191,Drama,76.24,6.0,"Some good moments, but largely forgettable. Absolutely loved it!",19.87
tt1002191,Movie Title 2192,Thriller,31.97,7.3,An average popcorn flick. I fell asleep halfway through.,35.07
tt1002192,Movie Title 2193,Action,110.53,5.1,"Good visuals, but weak story. Worst movie I've seen recently.",137.11
tt1002193,Movie Title 2194,Action,187.62,6.2,An average popcorn flick. Incredible performance by the lead.,135.54
tt1002194,Movie Title 2195,Comedy,32.25,5.2,Started great but fell flat at the end. Worst movie I've seen recently.,47.98
tt1002195,Movie Title 2196,Romance,89.35,6.3,An average popcorn flick. The plot was gripping and the characters were so well-written.,119.69
tt1002196,Movie Title 2197,Drama,65.25,6.2,"Some good moments, but largely forgettable. Incredible performance by the lead.",55.65
tt1002197,Movie Title 2198,Romance,74.2,8.3,A thrilling ride from start to finish. Highly recommend seeing this in theaters.,178.12
tt1002198,Movie Title 2199,Comedy,35.43,5.3,An average popcorn flick. Great acting and amazing visuals.,32.83
tt1002199,Movie Title 2200,Horror,37.36,9.3,One of the best movies of the year. The plot was gripping and the characters were so well-written.,70.15
tt1002200,Movie Title 2201,Sci-Fi,99.79,4.7,An average popcorn flick. CGI was awful and acting was wooden.,32.76
tt1002201,Movie Title 2202,Romance,12.32,8.1,A masterpiece. Highly recommend seeing this in theaters.,16.52
tt1002202,Movie Title 2203,Sci-Fi,229.46,2.3,Worst movie I've seen recently. I fell asleep halfway through.,236.37
tt1002203,Movie Title 2204,Thriller,6.39,6.5,"Good visuals, but weak story. Worst movie I've seen recently.",10.45
tt1002204,Movie Title 2205,Horror,20.39,8.5,Incredible performance by the lead. A thrilling ride from start to finish.,57.14
tt1002205,Movie Title 2206,Romance,29.74,9.3,Great acting and amazing visuals. A masterpiece.,42.4
tt1002206,Movie Title 2207,Action,195.43,5.8,"Good visuals, but weak story. The plot was gripping and the characters were so well-written.",165.22
tt1002207,Movie Title 2208,Romance,33.71,7.6,Highly recommend seeing this in theaters. A masterpiece.,58.71
tt1002208,Movie Title 2209,Romance,33.13,4.3,Boring and uninspired. Don't bother watching this.,22.11
tt1002209,Movie Title 2210,Thriller,28.22,6.7,"Some good moments, but largely forgettable. One of the best movies of the year.",50.19
tt1002210,Movie Title 2211,Action,120.88,4.5,"It was okay, but could have been better. The plot made no sense.",12.09
tt1002211,Movie Title 2212,Comedy,75.48,8.2,Highly recommend seeing this in theaters. One of the best movies of the year.,118.04
tt1002212,Movie Title 2213,Sci-Fi,238.82,7.6,Absolutely loved it! A masterpiece.,131.88
tt1002213,Movie Title 2214,Romance,18.56,5.9,An average popcorn flick. I fell asleep halfway through.,9.75
tt1002214,Movie Title 2215,Sci-Fi,91.24,9.9,one of the best movies of the year. incredible performance by the lead.,137.05
tt1002215,Movie Title 2216,Romance,72.27,7.9,Great acting and amazing visuals. The plot was gripping and the characters were so well-written.,103.81
tt1002216,Movie Title 2217,Sci-Fi,163.66,5.4,an average popcorn flick. cgi was awful and acting was wooden.,168.75
tt1002217,Movie Title 2218,Horror,25.91,7.1,"Good visuals, but weak story. CGI was awful and acting was wooden.",52.04
tt1002218,Movie Title 2219,Thriller,42.45,4.9,Started great but fell flat at the end. The plot was gripping and the characters were so well-written.,41.6
tt1002219,Movie Title 2220,Action,52.73,8.1,A masterpiece. Great acting and amazing visuals.,57.3
tt1002220,Movie Title 2221,Sci-Fi,208.05,6.4,"Good visuals, but weak story. Great acting and amazing visuals.",71.17
tt1002221,Movie Title 2222,Action,134.22,4.4,I fell asleep halfway through. The plot made no sense.,84.89
tt1002222,Movie Title 2223,Comedy,22.27,4.3,Boring and uninspired. Terrible movie.,30.48
tt1002223,Movie Title 2224,Horror,48.79,5.7,"Good visuals, but weak story. CGI was awful and acting was wooden.",28.58
tt1002224,Movie Title 2225,Thriller,21.1,6.6,"Some good moments, but largely forgettable. One of the best movies of the year.",38.27
tt1002225,Movie Title 2226,Drama,58.92,4.8,An average popcorn flick. A masterpiece.,102.67
tt1002226,Movie Title 2227,Action,179.44,9.7,Incredible performance by the lead. One of the best movies of the year.,182.53
tt1002227,Movie Title 2228,Comedy,89.9,5.8,"good visuals, but weak story. great acting and amazing visuals.",45.38
tt1002228,Movie Title 2229,Action,113.32,4.9,"It was okay, but could have been better. The plot made no sense.",92.82
tt1002229,Movie Title 2230,Romance,55.32,6.1,"It was okay, but could have been better. A thrilling ride from start to finish.",105.41
tt1002230,Movie Title 2231,Action,148.12,7.2,"good visuals, but weak story. the plot was gripping and the characters were so well-written.",271.81
tt1002231,Movie Title 2232,Horror,27.07,7.3,"It was okay, but could have been better. The plot made no sense.",34.98
tt1002232,Movie Title 2233,Romance,61.93,5.4,"Good visuals, but weak story. Incredible performance by the lead.",39.94
tt1002233,Movie Title 2234,Sci-Fi,210.63,6.9,An average popcorn flick. One of the best movies of the year.,253.93
tt1002234,Movie Title 2235,Action,128.96,8.1,The plot was gripping and the characters were so well-written. The plot was gripping and the characters were so well-written.,206.65
tt1002235,Movie Title 2236,Drama,47.16,5.6,"It was okay, but could have been better. I fell asleep halfway through.",53.62
tt1002236,Movie Title 2237,Comedy,10.21,7.7,A masterpiece. Highly recommend seeing this in theaters.,9.99
tt1002237,Movie Title 2238,Drama,20.91,6.2,"It was okay, but could have been better. Great acting and amazing visuals.",16.01
tt1002238,Movie Title 2239,Sci-Fi,179.57,5.2,Started great but fell flat at the end. Don't bother watching this.,238.0
tt1002239,Movie Title 2240,Action,65.92,5.6,"Some good moments, but largely forgettable. The plot was gripping and the characters were so well-written.",90.14
tt1002240,Movie Title 2241,Action,214.36,7.3,"Some good moments, but largely forgettable. The plot made no sense.",461.89
tt1002241,Movie Title 2242,Romance,40.35,5.6,An average popcorn flick. Highly recommend seeing this in theaters.,38.34
tt1002242,Movie Title 2243,Romance,55.88,3.8,worst movie i've seen recently. don't bother watching this.,72.95
tt1002243,Movie Title 2244,Action,145.07,8.6,A thrilling ride from start to finish. Incredible performance by the lead.,151.5
tt1002244,Movie Title 2245,Horror,45.56,5.9,"Some good moments, but largely forgettable. Absolutely loved it!",28.93
tt1002245,Movie Title 2246,Horror,11.34,8.6,A masterpiece. Highly recommend seeing this in theaters.,23.94
tt1002246,Movie Title 2247,Sci-Fi,236.38,6.7,"good visuals, but weak story. great acting and amazing visuals.",242.33
tt1002247,Movie Title 2248,Drama,15.14,6.6,An average popcorn flick. A complete waste of time.,27.35
tt1002248,Movie Title 2249,Sci-Fi,183.87,6.1,"Good visuals, but weak story. A masterpiece.",247.95
tt1002249,Movie Title 2250,Romance,13.47,6.0,"Some good moments, but largely forgettable. CGI was awful and acting was wooden.",21.05
tt1002250,Movie Title 2251,Drama,21.61,10.0,Great acting and amazing visuals. Highly recommend seeing this in theaters.,34.93
tt1002251,Movie Title 2252,Thriller,6.39,7.9,Absolutely loved it! Incredible performance by the lead.,9.47
tt1002252,Movie Title 2253,Drama,98.44,4.9,"It was okay, but could have been better. A thrilling ride from start to finish.",117.99
tt1002253,Movie Title 2254,Drama,91.53,4.7,Started great but fell flat at the end. A thrilling ride from start to finish.,88.38
tt1002254,Movie Title 2255,Action,234.35,7.7,One of the best movies of the year. One of the best movies of the year.,467.17
tt1002255,Movie Title 2256,Sci-Fi,191.84,5.6,"Some good moments, but largely forgettable. The plot made no sense.",156.09
tt1002256,Movie Title 2257,Romance,71.95,6.0,"It was okay, but could have been better. Great acting and amazing visuals.",34.27
tt1002257,Movie Title 2258,Action,206.4,6.1,"Good visuals, but weak story. A masterpiece.",404.74
tt1002258,Movie Title 2259,Comedy,81.3,7.2,"good visuals, but weak story. highly recommend seeing this in theaters.",156.85
tt1002259,Movie Title 2260,Horror,15.28,5.1,"Some good moments, but largely forgettable. Incredible performance by the lead.",6.94
tt1002260,Movie Title 2261,Action,73.36,5.2,An average popcorn flick. CGI was awful and acting was wooden.,51.27
tt1002261,Movie Title 2262,Romance,50.98,7.9,One of the best movies of the year. One of the best movies of the year.,109.68
tt1002262,Movie Title 2263,Horror,9.31,6.7,"Good visuals, but weak story. A complete waste of time.",16.07
tt1002263,Movie Title 2264,Sci-Fi,122.75,5.3,"Good visuals, but weak story. Terrible movie.",182.32
tt1002264,Movie Title 2265,Sci-Fi,188.7,9.6,A masterpiece. The plot was gripping and the characters were so well-written.,288.52
